device_type,device_id,wafer,shim,replica,bonding_date,testing_date,aqueous_fluid,oil_fluid,aqueous_flowrate,aqueous_flowrate_unit,oil_pressure,oil_pressure_unit,measurement_type,dfu_row,roi,measurement_area,timepoint,file_name,file_type,droplet_size_mean,droplet_size_std,droplet_size_min,droplet_size_max,droplet_count,frequency_mean,frequency_min,frequency_max,frequency_count,parse_quality,date_validation_warning,raw_path,download_url,scan_timestamp,extraction_timestamp
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,1,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU1_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU1_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140053
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,2,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140180
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,2,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140306
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,2,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140432
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,2,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140560
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,2,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140686
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,3,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140818
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,3,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.140949
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,3,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141072
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,3,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141198
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,3,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141326
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,4,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141449
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,4,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141575
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,4,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141707
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,4,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141843
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,4,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.141973
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,5,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.142146
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,5,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.142349
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,5,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.142545
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,5,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.142756
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,5,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.142955
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,6,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.143157
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,6,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.143315
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,6,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.143473
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,6,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.143623
W13,W13_S1_R1,13,1,1,2025-08-13,2025-09-01,freq,analysis,40,ml/hr,100,mbar,,6,,B,0,1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,partial,,W13_S1_R1/13082025/01092025/40mlhr100mbar/freq_analysis/1308_0109_w13_s1_r1_40mlhr100mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.143745
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,dfu_measure,1,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_droplet_annotations_20251029_134810.csv,csv,25.5,14.577379737113253,1.0,50.0,50.0,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/dfu_measure/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.143864
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,dfu_measure,2,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_droplet_annotations_20251029_134810.csv,csv,25.5,14.577379737113253,1.0,50.0,50.0,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/dfu_measure/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.158674
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,dfu_measure,3,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU3_B_t0_droplet_annotations_20251029_134810.csv,csv,25.5,14.577379737113253,1.0,50.0,50.0,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/dfu_measure/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU3_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.169805
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,dfu_measure,4,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU4_B_t0_droplet_annotations_20251029_134810.csv,csv,25.5,14.577379737113253,1.0,50.0,50.0,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/dfu_measure/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU4_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.181889
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,dfu_measure,5,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU5_B_t0_droplet_annotations_20251029_134810.csv,csv,25.5,14.577379737113253,1.0,50.0,50.0,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/dfu_measure/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU5_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.193168
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,dfu_measure,6,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU6_B_t0_droplet_annotations_20251029_134810.csv,csv,25.5,14.577379737113253,1.0,50.0,50.0,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/dfu_measure/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU6_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.205244
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,1,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.215851
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,1,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.224186
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,1,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.232414
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,1,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.246900
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,1,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU1_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.255968
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,2,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.265091
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,2,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.273577
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,2,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.282625
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,2,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.291053
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,10,ml/hr,350,mbar,freq_analysis,2,,B,0,1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,,,,,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/10mlhr350mbar/freq_analysis/1408_0309_w13_s1_r1_10mlhr350mbar_nacasso_DFU2_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T14:03:02.584096,2025-10-29T14:02:59.299362
